 0	4518	10	8	23
 1	4519	9	8	23
 2	4512	9	6	23
 3	4634	10	8	23
 4	4515	9	7	23
 5	4539	10	7	23
 6	4580	8	8	23
 7	4600	8	6	23
 8	4592	10	8	23
 9	4529	9	6	23
 10	4435	9	7	23
 11	4526	7	6	23
 12	4557	9	6	23
 13	4510	8	8	23
 14	4568	8	8	23
 15	4602	8	7	23
 16	4525	10	6	23
 17	4598	9	8	23
 18	4540	9	8	23
 19	4526	8	6	23
 20	4513	7	7	23
 21	4490	10	7	23
 22	4415	10	6	23
 23	4563	9	8	23
 24	4523	10	8	23
 25	4521	10	7	23
 26	4444	9	7	23
 27	4579	9	7	23
 28	4490	9	7	23
 29	4493	9	7	23
 30	4589	9	8	23
 31	4578	10	8	23
 32	4612	9	7	23
 33	4502	9	8	23
 34	4506	8	7	23
 35	4543	8	7	23
 36	4521	7	6	23
 37	4580	9	8	23
 38	4575	10	7	23
 39	4586	8	8	23
 40	4597	9	5	23
 41	4595	9	8	23
 42	4559	9	8	23
 43	4475	10	8	23
 44	4549	10	7	23
 45	4575	9	8	23
 46	4560	9	7	23
 47	4580	10	7	23
 48	4552	10	8	23
 49	4452	9	8	23
 50	4561	9	6	23
 51	4542	9	7	23
 52	4565	8	8	23
 53	4534	9	7	23
 54	4565	10	6	23
 55	4603	9	8	23
 56	4613	10	7	23
 57	4566	8	7	23
 58	4494	9	7	23
 59	4617	10	8	23
 60	4636	10	7	23
 61	4590	10	8	23
 62	4549	10	7	23
 63	4600	10	8	23
 64	4644	10	7	23
 65	4519	9	7	23
 66	4623	10	4	23
 67	4517	9	7	23
 68	4560	10	8	23
 69	4572	10	6	23
 70	4520	9	6	23
 71	4568	9	8	23
 72	4483	10	7	23
 73	4573	10	8	23
 74	4604	10	8	23
 75	4498	9	7	23
 76	4529	10	8	23
 77	4598	9	7	23
 78	4543	9	8	23
 79	4576	9	8	23
 80	4522	10	6	23
 81	4566	10	8	23
 82	4548	9	8	23
 83	4539	9	8	23
 84	4522	9	6	23
 85	4556	8	8	23
 86	4540	10	5	23
 87	4571	8	6	23
 88	4611	9	7	23
 89	4529	8	7	23
 90	4631	9	8	23
 91	4600	7	8	23
 92	4519	9	8	23
 93	4538	10	8	23
 94	4625	10	7	23
 95	4609	10	8	23
 96	4488	8	6	23
 97	4477	10	8	23
 98	4605	9	7	23
 99	4545	10	7	23
 100	4454	8	7	23
 101	4535	8	7	23
 102	4585	9	7	23
 103	4413	8	6	23
 104	4616	10	8	23
 105	4545	10	8	23
 106	4551	9	7	23
 107	4592	10	7	23
 108	4555	9	5	23
 109	4600	10	7	23
 110	4526	9	7	23
 111	4504	9	7	23
 112	4406	9	7	23
 113	4567	10	8	23
 114	4499	10	7	23
 115	4590	10	8	23
 116	4548	9	7	23
 117	4521	10	8	23
 118	4678	10	8	23
 119	4508	8	7	23
 120	4566	8	8	23
 121	4518	10	7	23
 122	4458	10	6	23
 123	4647	9	8	23
 124	4607	10	7	23
 125	4592	9	5	23
 126	4634	9	8	23
 127	4537	9	7	23
 128	4638	9	8	23
 129	4624	10	8	23
 130	4488	9	8	23
 131	4550	10	7	23
