 0.000000	3.0818457551883114	5.1656807745468711
 1.000000	2.9017979077446063	23.3940701502968125
 2.000000	3.3135252720709678	7.9041906547015799
 3.000000	3.2626243510696065	11.7101508390605886
 4.000000	2.7744001657411359	47.4180110931149557
 5.000000	3.0014018812625487	18.9941743020690410
 6.000000	3.3354906934447870	33.2201801273083959
 7.000000	3.2000106385751503	12.0939081673921578
 8.000000	3.0974101443526005	38.8197472952354303
 9.000000	3.0145099646675164	9.7649544766164524
 10.000000	3.7753638552662805	20.4686686323312870
 11.000000	3.2182758574639534	23.6697179362013514
 12.000000	3.2378195350608516	23.5140807443198412
 13.000000	2.8189929817408874	29.9385381915157609
 14.000000	3.6247856922526260	36.2373653397476403
 15.000000	3.5220298228220090	15.7641908107398763
 16.000000	3.4309278772785898	26.7286292735496431
 17.000000	3.1374785066664450	19.5556302058406573
 18.000000	3.2161430828397903	25.6034771523122799
 19.000000	3.6284767165395624	37.1636684763770120
 20.000000	3.4989263198600180	50.0224168425955042
 21.000000	3.4696565703751800	33.2549194118895741
 22.000000	2.9076434320733298	34.7796131044349011
 23.000000	3.1060251696228742	9.8999225887948796
 24.000000	3.3326238527099905	28.2483885709639253
 25.000000	3.0370690692206850	28.4940232730206162
 26.000000	3.0810446172233124	50.6911941558835508
 27.000000	2.9585253920041801	44.8575697720186497
 28.000000	3.2163536475025127	61.8116897083636303
 29.000000	3.1171642306978304	35.5786823969850730
 30.000000	3.1403188230103489	16.2465943471032688
 31.000000	2.8794251759869720	27.4874901376135483
 32.000000	3.0147755975005168	66.5013998120390539
 33.000000	3.1039303984794384	45.2195761950079884
 34.000000	3.6474753433780909	57.7028868568709612
 35.000000	3.4705955412049576	54.4943533777494196
 36.000000	3.1421135894618479	29.5501140440247809
 37.000000	3.0519305908371495	42.1219833731272217
 38.000000	3.1620352373507132	35.8172154340576014
 39.000000	3.0245499734150108	61.4734535927310333
 40.000000	3.0912551406060769	25.9935698082210536
 41.000000	2.7971358946395508	21.9086925157018584
 42.000000	2.9894982423179823	22.1820365475817596
 43.000000	3.0661157755003572	17.9074708060923626
 44.000000	3.4836437149625876	57.2679454736922366
 45.000000	3.4034264159261594	37.7303104430495750
 46.000000	3.5408506600438079	37.1880444370627004
 47.000000	3.1083088010590747	26.4213551734373766
 48.000000	3.2267543722676857	45.3799745084494646
 49.000000	3.2320456539380049	30.5045532802695334
 50.000000	3.4565779516185313	23.4472321229255840
 51.000000	3.5595745950753095	67.9458196379140276
 52.000000	3.0286305457583436	64.9051657169315774
 53.000000	3.3403947338362148	29.0715962083669126
 54.000000	3.1331396550437711	41.0225866532901193
 55.000000	3.0449535307669469	29.3456333266869933
 56.000000	3.5868699037374276	10.8963694221310732
 57.000000	3.0150646752959518	23.3948242311955426
 58.000000	3.2749384532485766	25.1997424904322145
 59.000000	3.5930990074918876	44.1479986431100144
 60.000000	2.9669560345380614	71.8957711413169420
 61.000000	2.9867943760832785	31.0775475237448973
 62.000000	3.0324240613189897	15.3864586370377765
 63.000000	3.2225914074267514	54.7459204627719345
 64.000000	3.3049820828518799	12.2797262795890276
 65.000000	3.3531510391620563	33.4038130913193356
 66.000000	2.9089411881321254	48.1448167409217547
 67.000000	3.0079764429286486	12.2529656784516590
 68.000000	3.2604268324013397	18.5986800574425786
