 0	4215	10	8	21
 1	4221	9	8	21
 2	4179	8	6	21
 3	4346	10	8	21
 4	4209	7	7	21
 5	4236	10	6	21
 6	4264	8	8	21
 7	4303	8	6	21
 8	4313	10	8	21
 9	4229	8	6	21
 10	4120	9	6	21
 11	4246	7	6	21
 12	4246	8	6	21
 13	4212	8	6	21
 14	4303	8	7	21
 15	4316	8	7	21
 16	4216	9	5	21
 17	4305	9	8	21
 18	4221	9	7	21
 19	4204	8	6	21
 20	4197	7	7	21
 21	4177	7	6	21
 22	4099	8	4	21
 23	4247	9	8	21
 24	4203	10	8	21
 25	4194	10	7	21
 26	4113	7	6	21
 27	4268	9	6	21
 28	4174	8	7	21
 29	4165	9	7	21
 30	4280	9	8	21
 31	4287	9	7	21
 32	4321	8	7	21
 33	4180	8	7	21
 34	4220	8	7	21
 35	4262	8	7	21
 36	4232	7	5	21
 37	4299	9	7	21
 38	4317	9	7	21
 39	4276	8	8	21
 40	4285	8	5	21
 41	4308	9	7	21
 42	4247	9	8	21
 43	4170	10	7	21
 44	4259	10	6	21
 45	4272	9	8	21
 46	4247	8	7	21
 47	4292	10	7	21
 48	4256	9	8	21
 49	4145	8	7	21
 50	4246	7	6	21
 51	4240	8	7	21
 52	4287	8	7	21
 53	4235	9	7	21
 54	4293	9	5	21
 55	4312	9	8	21
 56	4334	10	6	21
 57	4255	8	7	21
 58	4178	9	7	21
 59	4354	9	7	21
 60	4382	10	7	21
 61	4308	10	8	21
 62	4279	10	6	21
 63	4327	10	8	21
 64	4378	9	6	21
 65	4242	9	5	21
 66	4310	10	4	21
 67	4192	8	7	21
 68	4223	10	8	21
 69	4272	10	6	21
 70	4207	9	5	21
 71	4256	9	8	21
 72	4152	10	5	21
 73	4278	10	8	21
 74	4345	9	8	21
 75	4200	8	5	21
 76	4262	10	6	21
 77	4332	9	7	21
 78	4245	9	8	21
 79	4307	9	8	21
 80	4216	9	6	21
 81	4277	8	7	21
 82	4226	9	8	21
 83	4239	8	8	21
 84	4265	7	6	21
 85	4270	8	8	21
 86	4243	8	5	21
 87	4275	8	6	21
 88	4338	9	7	21
 89	4242	8	6	21
 90	4370	8	6	21
 91	4288	7	8	21
 92	4234	8	8	21
 93	4223	9	7	21
 94	4358	9	6	21
 95	4345	9	8	21
 96	4184	7	6	21
 97	4194	9	8	21
 98	4344	9	7	21
 99	4279	10	7	21
 100	4155	8	6	21
 101	4256	8	5	21
 102	4320	9	7	21
 103	4120	7	6	21
 104	4333	8	8	21
 105	4253	9	8	21
 106	4271	9	7	21
 107	4311	8	6	21
 108	4282	8	4	21
 109	4351	10	7	21
 110	4216	8	7	21
 111	4181	9	7	21
 112	4104	9	7	21
 113	4254	10	8	21
 114	4186	9	6	21
 115	4302	10	8	21
 116	4269	8	7	21
 117	4196	9	8	21
 118	4415	10	8	21
 119	4176	8	7	21
 120	4252	7	6	21
 121	4248	10	7	21
 122	4180	10	6	21
 123	4393	9	8	21
 124	4335	10	7	21
 125	4312	8	5	21
 126	4362	7	6	21
 127	4256	9	7	21
 128	4358	9	8	21
 129	4359	9	8	21
 130	4211	9	8	21
 131	4258	8	7	21
 132	4267	7	8	21
 133	4296	10	7	21
 134	4297	8	5	21
 135	4336	8	8	21
 136	4211	9	7	21
 137	4325	9	6	21
 138	4264	8	5	21
 139	4241	8	7	21
 140	4248	10	8	21
 141	4294	9	7	21
 142	4358	9	8	21
 143	4238	9	8	21
 144	4330	9	7	21
 145	4327	7	5	21
 146	4265	9	6	21
 147	4324	9	8	21
 148	4282	8	6	21
 149	4217	9	7	21
 150	4200	8	7	21
 151	4249	9	8	21
 152	4378	8	7	21
 153	4292	8	6	21
 154	4267	10	7	21
 155	4179	8	6	21
 156	4209	8	6	21
 157	4374	9	6	21
 158	4308	8	5	21
 159	4334	9	7	21
 160	4340	9	7	21
 161	4236	9	8	21
 162	4322	9	8	21
 163	4336	10	8	21
 164	4278	9	5	21
 165	4242	7	7	21
 166	4384	10	8	21
 167	4168	10	7	21
 168	4237	10	8	21
 169	4307	9	8	21
 170	4349	8	8	21
 171	4310	10	8	21
 172	4155	7	4	21
 173	4284	10	8	21
 174	4168	8	6	21
 175	4263	9	8	21
 176	4240	8	6	21
 177	4348	10	8	21
 178	4314	9	6	21
 179	4200	10	6	21
 180	4255	8	6	21
 181	4358	9	7	21
 182	4244	9	8	21
 183	4337	9	8	21
 184	4361	10	7	21
 185	4286	7	7	21
 186	4333	7	6	21
 187	4231	9	7	21
 188	4286	8	6	21
 189	4338	10	7	21
 190	4302	8	6	21
 191	4131	9	8	21
 192	4280	9	5	21
 193	4377	7	7	21
 194	4204	10	6	21
 195	4317	9	7	21
 196	4410	8	7	21
 197	4329	9	7	21
 198	4277	9	7	21
 199	4287	10	7	21
 200	4254	9	5	21
 201	4300	9	6	21
 202	4297	10	6	21
 203	4320	9	7	21
 204	4276	10	6	21
 205	4282	10	7	21
 206	4215	8	6	21
 207	4387	9	8	21
 208	4326	9	8	21
 209	4252	9	8	21
 210	4243	8	8	21
 211	4210	9	6	21
 212	4279	8	7	21
 213	4334	8	6	21
 214	4266	10	7	21
 215	4290	7	7	21
 216	4297	7	5	21
 217	4346	10	7	21
 218	4373	8	6	21
 219	4334	10	7	21
 220	4294	9	6	21
 221	4297	8	6	21
 222	4248	9	7	21
 223	4391	10	6	21
 224	4350	8	7	21
 225	4348	9	6	21
 226	4191	8	6	21
 227	4320	10	8	21
 228	4320	9	8	21
 229	4315	9	8	21
 230	4249	8	6	21
 231	4223	10	8	21
 232	4354	8	7	21
 233	4225	10	6	21
 234	4295	8	6	21
 235	4333	10	7	21
 236	4223	8	6	21
 237	4259	8	6	21
 238	4363	10	6	21
 239	4346	10	6	21
 240	4271	9	8	21
 241	4131	8	4	21
 242	4258	7	6	21
 243	4287	10	7	21
 244	4294	8	7	21
 245	4167	9	7	21
 246	4356	9	7	21
 247	4255	8	7	21
 248	4332	9	8	21
 249	4271	10	8	21
 250	4292	9	7	21
 251	4236	7	6	21
 252	4302	10	7	21
 253	4293	9	7	21
 254	4303	9	7	21
 255	4380	9	8	21
 256	4133	9	7	21
 257	4177	9	8	21
 258	4294	9	8	21
 259	4340	8	7	21
 260	4223	7	8	21
 261	4360	8	6	21
 262	4255	9	6	21
 263	4364	8	6	21
 264	4178	10	5	21
 265	4274	10	6	21
 266	4353	10	7	21
 267	4283	8	6	21
 268	4283	9	5	21
 269	4372	9	8	21
 270	4356	7	6	21
 271	4201	10	4	21
 272	4196	8	7	21
 273	4303	9	5	21
 274	4477	9	8	21
 275	4308	8	7	21
 276	4251	10	7	21
 277	4285	10	6	21
 278	4306	7	7	21
 279	4237	8	7	21
 280	4268	8	6	21
 281	4228	7	8	21
 282	4328	10	8	21
 283	4348	9	6	21
 284	4367	9	8	21
 285	4197	7	7	21
 286	4160	8	6	21
 287	4295	10	6	21
 288	4226	8	7	21
 289	4266	8	7	21
 290	4180	8	8	21
 291	4148	9	7	21
 292	4312	9	8	21
 293	4269	8	7	21
 294	4127	6	6	21
 295	4168	9	6	21
 296	4221	10	8	21
 297	4159	6	7	21
 298	4224	10	7	21
 299	4196	9	7	21
 300	4193	9	6	21
 301	4290	9	7	21
 302	4240	8	7	21
 303	4158	8	6	21
 304	4203	9	7	21
 305	4145	6	7	21
 306	4180	8	7	21
 307	4179	9	5	21
 308	4187	9	6	21
 309	4192	8	6	21
 310	4109	10	8	21
 311	4263	9	6	21
 312	4260	8	3	21
 313	4295	8	6	21
 314	4344	8	7	21
 315	4163	7	8	21
 316	4222	6	6	21
 317	4214	7	7	21
 318	4105	9	7	21
 319	4257	9	6	21
 320	4195	9	8	21
 321	4288	7	7	21
 322	4249	7	5	21
 323	4298	9	7	21
 324	4242	9	7	21
 325	4231	9	8	21
 326	4158	8	5	21
 327	4146	10	5	21
 328	4236	9	4	21
 329	4252	10	7	21
 330	4274	9	8	21
 331	4156	9	7	21
 332	4275	10	8	21
 333	4206	10	6	21
 334	4231	7	8	21
 335	4305	8	6	21
 336	4264	9	7	21
 337	4316	10	6	21
 338	4279	8	8	21
 339	4172	8	8	21
 340	4207	6	6	21
 341	4271	8	7	21
 342	4327	7	7	21
 343	4227	9	7	21
 344	4253	5	7	21
 345	4271	7	5	21
 346	4217	8	6	21
 347	4177	9	7	21
 348	4236	8	6	21
 349	4300	8	8	21
 350	4294	10	7	21
 351	4240	9	6	21
 352	4235	9	7	21
 353	4418	10	7	21
 354	4224	9	7	21
 355	4168	8	7	21
 356	4260	8	8	21
 357	4251	8	6	21
 358	4341	9	7	21
 359	4351	10	6	21
 360	4283	10	6	21
 361	4262	6	8	21
 362	4226	9	6	21
 363	4203	9	7	21
 364	4223	9	5	21
 365	4231	8	7	21
 366	4189	8	7	21
 367	4160	8	8	21
 368	4203	8	8	21
 369	4268	8	8	21
 370	4259	9	7	21
 371	4292	8	5	21
 372	4235	7	5	21
 373	4334	7	8	21
 374	4194	7	8	21
 375	4240	9	7	21
 376	4284	9	7	21
 377	4245	8	7	21
