 0	1220	3	4	9
 1	1248	3	3	9
 2	1223	0	1	9
 3	1197	4	1	9
 4	1238	2	1	9
 5	1191	0	2	9
 6	1218	2	3	9
 7	1237	2	3	9
 8	1221	2	1	9
 9	1172	2	1	9
 10	1209	3	2	9
 11	1204	1	0	9
 12	1203	2	1	9
 13	1224	5	0	9
 14	1270	0	2	9
 15	1206	3	2	9
 16	1138	4	0	9
 17	1183	1	2	9
 18	1172	4	1	9
 19	1142	2	2	9
 20	1165	1	2	9
 21	1160	1	3	9
 22	1143	5	2	9
 23	1124	3	2	9
 24	1176	2	1	9
 25	1161	3	2	9
 26	1154	0	1	9
 27	1228	3	2	9
 28	1208	3	1	9
 29	1218	3	2	9
 30	1220	3	3	9
 31	1237	4	2	9
 32	1240	3	1	9
 33	1220	1	2	9
 34	1229	2	1	9
 35	1243	1	2	9
 36	1191	1	1	9
 37	1250	2	3	9
 38	1271	1	0	9
 39	1247	3	1	9
 40	1180	1	0	9
 41	1209	1	2	9
 42	1219	4	4	9
 43	1196	2	1	9
 44	1250	3	2	9
 45	1189	1	4	9
 46	1215	2	2	9
 47	1221	4	2	9
 48	1180	2	1	9
 49	1228	2	3	9
 50	1213	3	0	9
 51	1204	5	3	9
 52	1300	3	3	9
 53	1301	0	2	9
 54	1283	1	0	9
 55	1275	3	3	9
 56	1271	2	0	9
 57	1260	4	2	9
 58	1241	3	3	9
 59	1227	1	1	9
 60	1268	3	3	9
 61	1305	3	1	9
 62	1261	2	2	9
 63	1284	3	0	9
 64	1276	5	2	9
 65	1288	1	0	9
 66	1204	2	1	9
 67	1163	4	1	9
 68	1219	2	2	9
 69	1211	3	1	9
 70	1169	1	1	9
 71	1179	1	0	9
 72	1212	2	0	9
 73	1230	6	3	9
 74	1277	1	2	9
 75	1282	2	0	9
 76	1335	4	2	9
 77	1283	2	2	9
 78	1317	3	3	9
 79	1277	2	1	9
 80	1291	3	1	9
 81	1259	4	0	9
 82	1242	3	1	9
 83	1262	3	0	9
 84	1286	3	3	9
 85	1251	3	5	9
 86	1244	2	1	9
 87	1258	2	1	9
 88	1315	5	0	9
 89	1286	2	2	9
 90	1291	3	2	9
 91	1238	3	3	9
 92	1300	3	0	9
 93	1236	3	3	9
 94	1236	2	3	9
 95	1275	1	2	9
 96	1252	0	2	9
 97	1316	2	2	9
 98	1238	1	1	9
 99	1271	1	2	9
 100	1249	3	1	9
 101	1286	4	1	9
 102	1293	2	4	9
 103	1227	2	0	9
 104	1302	1	2	9
 105	1202	3	3	9
 106	1201	2	2	9
 107	1262	4	2	9
 108	1247	2	0	9
 109	1275	3	1	9
 110	1223	2	1	9
 111	1234	2	2	9
 112	1268	4	1	9
 113	1279	0	1	9
 114	1252	3	0	9
 115	1313	4	3	9
 116	1303	2	3	9
 117	1261	2	2	9
 118	1317	2	2	9
 119	1192	2	0	9
 120	1242	2	0	9
 121	1298	3	1	9
 122	1288	1	2	9
 123	1313	4	1	9
 124	1229	4	2	9
 125	1258	1	1	9
 126	1229	1	1	9
 127	1243	1	2	9
 128	1269	3	2	9
 129	1309	1	3	9
 130	1290	2	4	9
 131	1294	1	2	9
 132	1262	0	2	9
 133	1288	3	1	9
 134	1177	1	1	9
 135	1260	3	2	9
 136	1273	1	1	9
 137	1301	1	1	9
 138	1314	5	1	9
 139	1285	1	2	9
 140	1253	1	1	9
 141	1247	3	1	9
 142	1266	2	2	9
 143	1224	3	3	9
 144	1292	2	1	9
 145	1231	1	2	9
 146	1258	2	1	9
 147	1292	3	3	9
 148	1240	3	3	9
 149	1226	1	2	9
 150	1247	3	3	9
 151	1263	3	2	9
 152	1298	1	1	9
 153	1313	1	2	9
 154	1245	5	2	9
 155	1281	4	1	9
 156	1275	2	2	9
 157	1254	4	2	9
 158	1265	3	3	9
 159	1241	1	1	9
 160	1253	3	3	9
 161	1254	4	2	9
 162	1281	2	2	9
 163	1279	3	2	9
 164	1254	2	2	9
 165	1320	4	1	9
 166	1236	1	1	9
 167	1228	2	3	9
 168	1189	4	2	9
 169	1255	1	3	9
 170	1255	1	1	9
 171	1209	3	4	9
 172	1244	1	1	9
 173	1330	3	1	9
 174	1239	3	2	9
 175	1254	3	1	9
 176	1198	5	2	9
 177	1250	1	2	9
 178	1292	3	1	9
 179	1197	3	1	9
 180	1240	2	1	9
 181	1328	2	2	9
 182	1277	1	4	9
 183	1298	1	3	9
 184	1262	3	1	9
 185	1264	3	1	9
 186	1257	4	2	9
 187	1251	3	1	9
 188	1268	3	1	9
 189	1259	2	1	9
 190	1250	4	2	9
 191	1250	3	0	9
 192	1272	3	2	9
 193	1313	6	1	9
 194	1221	2	1	9
 195	1298	1	3	9
 196	1307	2	3	9
 197	1256	1	2	9
 198	1244	2	2	9
 199	1288	5	3	9
 200	1263	5	1	9
 201	1241	2	0	9
 202	1235	3	1	9
 203	1263	2	3	9
 204	1206	2	1	9
 205	1318	2	1	9
 206	1326	2	0	9
 207	1425	3	4	9
 208	1366	4	1	9
 209	1275	4	3	9
 210	1281	5	2	9
 211	1340	3	1	9
 212	1379	2	3	9
 213	1351	3	0	9
 214	1338	2	1	9
 215	1301	2	2	9
 216	1324	1	1	9
 217	1412	5	4	9
 218	1489	3	3	9
 219	1350	2	2	9
 220	1323	0	0	9
 221	1357	3	1	9
 222	1323	3	1	9
 223	1369	1	1	9
 224	1432	2	2	9
 225	1351	2	2	9
 226	1200	2	0	9
 227	1182	4	2	9
 228	1235	4	1	9
 229	1225	3	3	9
 230	1197	2	2	9
 231	1221	1	2	9
 232	1268	2	3	9
 233	1290	1	1	9
 234	1296	3	4	9
 235	1294	1	3	9
 236	1257	2	1	9
 237	1234	1	1	9
 238	1242	0	0	9
 239	1272	3	2	9
 240	1222	2	4	9
 241	1238	2	0	9
 242	1277	4	2	9
 243	1207	1	2	9
 244	1228	2	3	9
 245	1274	3	2	9
 246	1309	1	1	9
 247	1221	2	1	9
 248	1185	0	2	9
 249	1218	2	2	9
 250	1230	3	3	9
 251	1219	0	1	9
 252	1209	3	2	9
 253	1207	2	1	9
 254	1273	2	1	9
 255	1268	2	2	9
 256	1228	3	2	9
 257	1232	3	1	9
 258	1238	4	2	9
 259	1306	5	2	9
 260	1306	2	2	9
 261	1255	1	1	9
 262	1346	2	1	9
 263	1278	3	2	9
 264	1289	3	1	9
 265	1366	3	2	9
 266	1360	5	3	9
 267	1301	3	0	9
 268	1276	2	2	9
 269	1252	2	3	9
 270	1271	1	3	9
 271	1300	3	1	9
 272	1302	2	1	9
 273	1262	3	1	9
 274	1328	4	3	9
 275	1349	2	2	9
 276	1279	4	1	9
 277	1204	2	3	9
 278	1187	3	5	9
 279	1209	1	1	9
 280	1174	2	2	9
 281	1202	2	2	9
 282	1225	2	0	9
 283	1225	1	1	9
 284	1213	2	3	9
 285	1196	1	0	9
 286	1189	2	1	9
 287	1216	3	0	9
 288	1181	2	0	9
 289	1152	0	1	9
 290	1148	2	1	9
 291	1164	3	2	9
 292	1233	1	2	9
 293	1191	5	1	9
 294	1210	1	3	9
 295	1175	2	1	9
 296	1156	1	3	9
 297	1147	0	2	9
 298	1159	2	1	9
 299	1145	4	0	9
 300	1116	1	1	9
 301	1224	2	1	9
 302	1152	1	0	9
 303	1171	2	3	9
 304	1147	2	1	9
 305	1127	2	2	9
 306	1195	2	0	9
 307	1107	2	2	9
 308	1210	3	3	9
 309	1147	3	0	9
 310	1146	0	3	9
 311	1201	3	1	9
 312	1232	1	0	9
 313	1233	3	1	9
 314	1227	2	2	9
 315	1177	4	2	9
 316	1189	0	2	9
 317	1190	1	1	9
 318	1173	2	3	9
 319	1183	1	4	9
 320	1176	3	0	9
 321	1177	2	1	9
 322	1142	3	0	9
 323	1184	3	2	9
 324	1214	4	1	9
 325	1160	5	0	9
 326	1137	1	2	9
 327	1122	2	0	9
 328	1186	1	0	9
 329	1188	5	3	9
 330	1197	1	3	9
 331	1238	2	1	9
 332	1213	2	2	9
 333	1150	3	2	9
 334	1242	2	1	9
 335	1214	3	0	9
 336	1304	2	2	9
 337	1252	5	2	9
 338	1283	3	4	9
 339	1270	1	0	9
 340	1272	2	1	9
 341	1235	2	1	9
 342	1237	0	3	9
 343	1295	4	1	9
 344	1264	1	1	9
 345	1283	3	3	9
 346	1216	2	3	9
 347	1258	6	2	9
 348	1282	1	2	9
 349	1266	1	1	9
 350	1224	2	0	9
 351	1248	4	1	9
 352	1297	2	1	9
 353	1293	4	1	9
 354	1313	4	3	9
 355	1242	4	0	9
 356	1280	2	2	9
 357	1290	4	2	9
 358	1239	3	3	9
 359	1278	2	1	9
 360	1250	4	3	9
 361	1208	1	1	9
 362	1169	3	2	9
 363	1165	2	1	9
 364	1206	3	0	9
 365	1181	2	2	9
 366	1185	0	1	9
 367	1183	1	1	9
 368	1239	3	1	9
 369	1329	2	0	9
 370	1290	4	5	9
 371	1264	2	2	9
 372	1292	2	0	9
 373	1243	4	4	9
 374	1249	0	1	9
 375	1199	1	1	9
 376	1267	3	3	9
 377	1163	1	1	9
 378	1224	1	3	9
 379	1250	3	2	9
 380	1205	2	2	9
 381	1207	5	2	9
 382	1226	1	1	9
 383	1180	2	2	9
 384	1199	2	2	9
 385	1175	4	3	9
 386	1174	3	1	9
 387	1176	2	1	9
 388	1192	5	4	9
 389	1226	3	1	9
 390	1235	3	1	9
 391	1196	0	2	9
 392	1219	3	0	9
 393	1220	0	3	9
 394	1260	5	4	9
 395	1195	5	3	9
 396	1200	3	3	9
 397	1182	2	3	9
 398	1158	2	0	9
 399	1220	4	3	9
 400	1177	1	3	9
 401	1149	3	3	9
 402	1192	2	1	9
