 0.000000	15.7749215592546186	15.5974737188264800	15.5211156920026436	15.4937345279255538	16.2663609754533240	16.2919288573883350
 1.000000	16.5336796071143866	16.5221873725763295	16.4772269085659921	16.5270116746748172	17.7353508745114787	17.5748282565880523
 2.000000	15.0126527368717682	14.8982341615240319	15.5357248910255095	15.1754445648366563	16.5561092729371104	16.4672465752070174
 3.000000	15.4303849052835282	15.3042229183681080	15.4329301870567352	15.3321157000657173	16.4765710554850848	16.3972896471745493
 4.000000	16.2894961133150709	15.9525056456299659	16.9442276742353712	16.3927922592709692	17.8214903041824932	17.8735922017943949
 5.000000	15.5842511220259521	15.6413512315505532	15.7460915428236330	15.7155080322228056	16.8889199625643904	16.7780605732951571
 6.000000	16.4115594813119152	16.2893391466517130	16.5180996833249019	16.3789485141792959	17.5370990311590660	17.5417034260933207
 7.000000	16.6938178476607639	16.4968258163229820	16.6056244505571229	16.5143866809332103	17.3777764092306164	17.3893735528198938
 8.000000	15.2507294465810581	15.2876163615084977	15.2087450462329592	15.2401445756171725	16.4982857471145117	16.3789705550745275
 9.000000	15.2292409804714257	15.1143206187631094	15.6205870541109988	15.2867745538057349	16.4497028325695567	16.4375720722745342
 10.000000	15.6307437242136498	15.5667331789403374	16.2189885002694112	15.8476265725782746	17.1002424145560887	17.0299359147493128
 11.000000	15.4434158077575656	15.3162051648027475	15.5921672493988321	15.4135725724909953	16.6443562448190683	16.5881960115282574
 12.000000	15.2206190450099506	15.1978160019763635	15.4424430594397730	15.2864712905670483	16.4372808106760324	16.3480817379642787
 13.000000	15.3030023802137656	15.1505878300577326	15.3647751117729321	15.2249562214168588	16.2278364961808634	16.2457580268715560
 14.000000	15.2708244883305735	15.0749610265165614	15.9492969538506362	15.4777277546814691	16.9676560857128713	16.9207333206098234
 15.000000	15.5864504136343527	15.4149012218668489	15.7989762622965291	15.5636074465930676	16.6630185294731454	16.6530983689244394
 16.000000	14.9669320271932040	14.9551907250251013	15.1657345285707219	15.0472486360562172	16.3200261425252897	16.2536792888112878
 17.000000	15.1005036336087510	15.0840628649909885	15.2577873553353971	15.1491675955113454	16.3141195192362645	16.1875750326077004
 18.000000	15.3905978705864843	15.4238915909941419	15.0448593523000653	15.2562723731418366	16.2446894191076971	16.1439231949717730
 19.000000	14.8365443388193956	14.8799409877402162	15.0455080811652948	14.9418551581493269	15.9871126102024697	15.8675791270290691
 20.000000	15.2014187563644718	15.0595091349808534	15.5011046197399676	15.1925934836786958	16.0141967912693737	16.1183378671880284
 21.000000	15.2037249527663345	15.0038558688753021	16.1880300882575305	15.4758659495942297	16.5894957333409536	16.6184238658951564
 22.000000	15.6026556654721276	15.4505165556059847	15.7584088319077811	15.5559129032034260	16.5627999372729917	16.6519919883529006
 23.000000	15.3595969889971524	15.3462574968098480	15.6903254567962023	15.4845075019161662	16.5887524196436935	16.4874320587970793
 24.000000	15.5800181004937865	15.5552519611970954	15.3847665959342574	15.4929444224698916	16.6495558090408160	16.5491117083405470
 25.000000	14.8650828982181835	14.9100968106365546	14.7887620376323792	14.8611551553170038	15.8662960242078341	15.7298012179408495
